Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock_Splits
2016-02-01,37.52299880981445,37.893001556396484,37.16350173950195,37.599998474121094,37.42274856567383,102784000,0.0,0.0
2016-02-02,39.224998474121094,39.493499755859375,38.23249816894531,38.23249816894531,38.05226516723633,126962000,0.0,0.0
2016-02-03,38.51100158691406,38.724998474121094,36.025001525878906,36.34749984741211,36.176151275634766,123420000,0.0,0.0
2016-02-04,36.140499114990234,36.349998474121094,35.09299850463867,35.4005012512207,35.23362350463867,103374000,0.0,0.0
2016-02-05,35.19350051879883,35.199501037597656,34.00749969482422,34.17850112915039,34.01737594604492,102114000,0.0,0.0
2016-02-08,33.39250183105469,34.201499938964844,33.15299987792969,34.137001037597656,33.976078033447266,84948000,0.0,0.0
2016-02-09,33.61600112915039,34.994998931884766,33.438499450683594,33.90549850463867,33.745662689208984,72178000,0.0,0.0
2016-02-10,34.34299850463867,35.06549835205078,34.10649871826172,34.20600128173828,34.04475021362305,52760000,0.0,0.0
2016-02-11,33.75,34.467498779296875,33.44340133666992,34.15549850463867,33.994483947753906,60480000,0.0,0.0
2016-02-12,34.51300048828125,34.6875,33.93000030517578,34.119998931884766,33.95915603637695,42828000,0.0,0.0
2016-02-16,34.64899826049805,34.900001525878906,34.252498626708984,34.54999923706055,34.387123107910156,50400000,0.0,0.0
2016-02-17,34.90449905395508,35.48749923706055,34.569000244140625,35.41999816894531,35.25302505493164,49852000,0.0,0.0
2016-02-18,35.5,35.61750030517578,34.80149841308594,34.86750030517578,34.70313262939453,37664000,0.0,0.0
2016-02-19,34.75149917602539,35.154048919677734,34.70249938964844,35.045501708984375,34.88029098510742,31786000,0.0,0.0
2016-02-22,35.372501373291016,35.6619987487793,35.1254997253418,35.323001861572266,35.15648651123047,38996000,0.0,0.0
2016-02-23,35.0724983215332,35.41999816894531,34.67900085449219,34.79249954223633,34.628482818603516,40186000,0.0,0.0
2016-02-24,34.44599914550781,35.0,34.03900146484375,34.97800064086914,34.8131103515625,39272000,0.0,0.0
2016-02-25,35.0004997253418,35.29899978637695,34.52925109863281,35.287498474121094,35.12114715576172,32844000,0.0,0.0
2016-02-26,35.42900085449219,35.67150115966797,35.042999267578125,35.253501892089844,35.08730697631836,44870000,0.0,0.0
2016-02-29,35.01599884033203,35.544498443603516,34.88399887084961,34.88850021362305,34.72403335571289,49622000,0.0,0.0
2016-03-01,35.180999755859375,35.94049835205078,34.98849868774414,35.94049835205078,35.77107238769531,43028000,0.0,0.0
2016-03-02,35.95000076293945,36.0,35.599998474121094,35.942501068115234,35.77306365966797,32580000,0.0,0.0
2016-03-03,35.933998107910156,35.97249984741211,35.30099868774414,35.62099838256836,35.45307540893555,39160000,0.0,0.0
2016-03-04,35.7495002746582,35.824501037597656,35.30099868774414,35.544498443603516,35.37693786621094,39442000,0.0,0.0
2016-03-07,35.345001220703125,35.40454864501953,34.345001220703125,34.757999420166016,34.59414291381836,59702000,0.0,0.0
2016-03-08,34.429500579833984,35.18949890136719,34.266998291015625,34.69850158691406,34.53492736816406,41526000,0.0,0.0
2016-03-09,34.923500061035156,35.284000396728516,34.70000076293945,35.262001037597656,35.09577178955078,28430000,0.0,0.0
2016-03-10,35.40599822998047,35.821998596191406,35.167999267578125,35.64099884033203,35.47298049926758,56670000,0.0,0.0
2016-03-11,36.0,36.34600067138672,35.85625076293945,36.340999603271484,36.169681549072266,39416000,0.0,0.0
2016-03-14,36.34049987792969,36.775001525878906,36.25749969482422,36.52450180053711,36.352317810058594,34366000,0.0,0.0
2016-03-15,36.34600067138672,36.614498138427734,36.23849868774414,36.416500091552734,36.24482727050781,34420000,0.0,0.0
2016-03-16,36.31850051879883,36.87350082397461,36.22549819946289,36.804500579833984,36.63100051879883,32488000,0.0,0.0
2016-03-17,36.8224983215332,37.153499603271484,36.79999923706055,36.888999938964844,36.71510314941406,37216000,0.0,0.0
